,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,occurence_timestamp,timeStampUTC,author,content.message,content.text_content,content.giftText,content.giftedText,sentiment
8451,8451,8451,8451,9082,58:54,1707175799406437,Toadmilk34,hi ,hi ,,,
8452,8452,8452,8452,9083,58:55,1707175800345925,Jam3ster365,PRIOR ,PRIOR ,,,
8453,8453,8453,8453,9084,58:56,1707175800516290,This Is Chris,Brother ,Brother ,,,
8454,8454,8454,8454,9085,58:57,1707175801698343,Monique,prior ,prior ,,,
8455,8455,8455,8455,9086,58:57,1707175801810232,Codyrm8,heart? ,heart? ,,,
8456,8456,8456,8456,9087,58:58,1707175802774221,tinyaspen,sheesh ,sheesh ,,,
8457,8457,8457,8457,9088,58:58,1707175803084410,Many Must Fall,brother lul ,brother lul ,,,
8458,8458,8458,8458,9089,59:00,1707175804788859,Ajtypebeat,!membership ,!membership ,,,
8459,8459,8459,8459,9090,59:01,1707175805739593,snek thebest,PRIOR ,PRIOR ,,,
8460,8460,8460,8460,9091,59:01,1707175806131397,Bonnie Chan,brother ,brother ,,,
8461,8461,8461,8461,9092,59:01,1707175806086416,Jacob Bailey,sheesh  ,sheesh  ,,,
8462,8462,8462,8462,9093,59:02,1707175806910804,Vixey Teh,Prior ,Prior ,,,
8463,8463,8463,8463,9094,59:04,1707175808520770,Aimless,brother? ,brother? ,,,
8464,8464,8464,8464,9095,59:04,1707175808688890,D J Y,wassup ,wassup ,,,
8465,8465,8465,8465,9096,59:04,1707175809017647,sillyharriet1,Brother ,Brother ,,,
8466,8466,8466,8466,9097,59:04,1707175809175179,meg,prior right  ,prior right  ,,,
8467,8467,8467,8467,9098,59:05,1707175809419628,Theros Brolniir,Prior  ,Prior  ,,,
8468,8468,8468,8468,9099,59:06,1707175811283047,Haikuza,ecclesiastical titles ,ecclesiastical titles ,,,
8469,8469,8469,8469,9100,59:07,1707175811548314,Ajtypebeat,!houra ,!houra ,,,
8470,8470,8470,8470,9101,59:07,1707175812392509,Sigma,prior ,prior ,,,
8471,8471,8471,8471,9102,59:08,1707175812776936,asdctvybhnjmk,Prince queen lord bishop? ,Prince queen lord bishop? ,,,
8472,8472,8472,8472,9103,59:08,1707175812839519,snek thebest,PRIOR ,PRIOR ,,,
8473,8473,8473,8473,9104,59:08,1707175812835525,The Graph Man,prince maddona queen ,prince maddona queen ,,,
8474,8474,8474,8474,9105,59:08,1707175812830752,Codyrm8,OH PRIOR ,OH PRIOR ,,,
8475,8475,8475,8475,9106,59:09,1707175813410264,Ikemeitz,this is a 10/10 connections today ,this is a 10/10 connections today ,,,
8476,8476,8476,8476,9107,59:09,1707175814143687,Jeremy Brisson,This one was so hard ,This one was so hard ,,,
8477,8477,8477,8477,9108,59:09,1707175814150145,AyJJ,wuh oh ,wuh oh ,,,
8478,8478,8478,8478,9109,59:11,1707175816379635,Kendall,my brother in christ ,my brother in christ ,,,
8479,8479,8479,8479,9111,59:12,1707175816948494,Tokumei,"Lord, sheesh , please and brother  ","Lord, sheesh , please and brother  ",,,
8480,8480,8480,8480,9112,59:13,1707175817555644,Brandon H.,today was hard lol. I got one connection ,today was hard lol. I got one connection ,,,
8481,8481,8481,8481,9113,59:13,1707175817863049,Ahmed Malik,yeah idk  ,yeah idk  ,,,
8482,8482,8482,8482,9114,59:13,1707175817977031,Many Must Fall,ah prior ,ah prior ,,,
8483,8483,8483,8483,9115,59:13,1707175818068134,pastalotsa,baldurs gate??????? ,baldurs gate??????? ,,,
8484,8484,8484,8484,9116,59:13,1707175818144833,Deranged Pelican,music ,music ,,,
8485,8485,8485,8485,9117,59:14,1707175818595271,ari,wtf is a prior ,wtf is a prior ,,,
8486,8486,8486,8486,9118,59:16,1707175820785303,Asher Engle,Did u already do story time ,Did u already do story time ,,,
8487,8487,8487,8487,9120,59:17,1707175822045791,RoGuE_ DeMoN_,@Ludwig Its neice heart soul deli ,@Ludwig Its neice heart soul deli ,,,
8488,8488,8488,8488,9121,59:17,1707175822320401,Az,HEART ,HEART ,,,
8489,8489,8489,8489,9122,59:18,1707175822843764,Devin Wilcox,BROTHER ,BROTHER ,,,
8490,8490,8490,8490,9123,59:19,1707175823400493,BRaYyANnnn,"this ones dumb, youre not getting it ","this ones dumb, youre not getting it ",,,
8491,8491,8491,8491,9124,59:19,1707175823641205,Diego Borjas,Madonna queen ,Madonna queen ,,,
8492,8492,8492,8492,9125,59:19,1707175823918263,Codyrm8,heart ,heart ,,,
8493,8493,8493,8493,9126,59:20,1707175824817201,Ajtypebeat,!watchtime ,!watchtime ,,,
8494,8494,8494,8494,9127,59:20,1707175825221847,pastalotsa,my guy ,my guy ,,,
8495,8495,8495,8495,9128,59:20,1707175825225318,En,omg ,omg ,,,
8496,8496,8496,8496,9129,59:21,1707175825429796,One,prior ,prior ,,,
8497,8497,8497,8497,9130,59:21,1707175825496411,Darius Maes,lud have you ever beat sans in undertale? ,lud have you ever beat sans in undertale? ,,,
8498,8498,8498,8498,9131,59:21,1707175825921712,Okiz ,Sheeeeeesh ,Sheeeeeesh ,,,
8499,8499,8499,8499,9132,59:21,1707175826076522,maximumst,This one pissed me right off ,This one pissed me right off ,,,
8500,8500,8500,8500,9133,59:21,1707175826242147,Grubblenub,Pog ,Pog ,,,
8501,8501,8501,8501,9134,59:21,1707175826285070,Kenan Jabr,Heart ,Heart ,,,
8502,8502,8502,8502,9135,59:22,1707175827231023,daveeeywaveyyy,heart ,heart ,,,
8503,8503,8503,8503,9136,59:23,1707175827539703,NathanExclusive,lord ,lord ,,,
8504,8504,8504,8504,9137,59:23,1707175828005742,Bonnie Chan,lord ,lord ,,,
8505,8505,8505,8505,9138,59:24,1707175828641233,Dave Robinson,Heart is the other ,Heart is the other ,,,
8506,8506,8506,8506,9139,59:24,1707175828652309,Matthew Legin,heart ,heart ,,,
8507,8507,8507,8507,9140,59:24,1707175828818478,Ali,No elp but this one is hard ,No elp but this one is hard ,,,
8508,8508,8508,8508,9141,59:24,1707175828999098,Whisper,Homophone spotted ,Homophone spotted ,,,
8509,8509,8509,8509,9142,59:24,1707175829100218,konqu3r the 1st,heart ,heart ,,,
8510,8510,8510,8510,9143,59:24,1707175829148269,theduckthief,heart is a band ,heart is a band ,,,
8511,8511,8511,8511,9144,59:24,1707175829280885,Ahmed Malik,lord ,lord ,,,
8512,8512,8512,8512,9145,59:25,1707175829444333,Cash C,heart ,heart ,,,
8513,8513,8513,8513,9147,59:25,1707175829780818,prp,Lord ,Lord ,,,
8514,8514,8514,8514,9148,59:25,1707175829795204,Iwan,lord ,lord ,,,
8515,8515,8515,8515,9149,59:25,1707175829914758,thisnotdog,heart ,heart ,,,
8516,8516,8516,8516,9150,59:25,1707175830135624,ManyMilkGuys,BG3??? ,BG3??? ,,,
8517,8517,8517,8517,9151,59:26,1707175830577779,Ikemeitz,today's connections was awesome ,today's connections was awesome ,,,
8518,8518,8518,8518,9152,59:26,1707175830930343,PikaChua95,Heart Gold Soul Liver ,Heart Gold Soul Liver ,,,
8519,8519,8519,8519,9154,59:27,1707175831423411,DerienandFredYT,VF2C9Y JOIN AAAAGGGGGAAARRRRIIIIOOOO ,VF2C9Y JOIN AAAAGGGGGAAARRRRIIIIOOOO ,,,
8520,8520,8520,8520,9155,59:27,1707175831502437,Jason M,heart ,heart ,,,
8521,8521,8521,8521,9156,59:27,1707175831676576,NozNK,lord ,lord ,,,
8522,8522,8522,8522,9157,59:27,1707175831791053,shiiii,heart ,heart ,,,
8523,8523,8523,8523,9158,59:27,1707175832187314,Deranged Pelican,lord ,lord ,,,
8524,8524,8524,8524,9159,59:27,1707175832303024,Vixey Teh,HEART ,HEART ,,,
8525,8525,8525,8525,9160,59:28,1707175832980645,Robert Anderson,HEART ,HEART ,,,
8526,8526,8526,8526,9161,59:29,1707175833747391,Sprouty,sheesh  ,sheesh  ,,,
8527,8527,8527,8527,9162,59:29,1707175834218122,Ben Hulbert,tf is a prior ,tf is a prior ,,,
8528,8528,8528,8528,9163,59:31,1707175835392129,Ajtypebeat,Heyyyy ,Heyyyy ,,,
8529,8529,8529,8529,9164,59:31,1707175835708181,Ahmed Malik,what  ,what  ,,,
8530,8530,8530,8530,9165,59:31,1707175836018669,Mark Mortimer,excellent ,excellent ,,,
8531,8531,8531,8531,9166,59:32,1707175836511896,Vixey Teh,YEAH!!! ,YEAH!!! ,,,
8532,8532,8532,8532,9167,59:33,1707175837553751,Devin Wilcox,LORD ,LORD ,,,
8533,8533,8533,8533,9168,59:36,1707175840729623,Kyle Morris,Yooo actually caught a stream for once ,Yooo actually caught a stream for once ,,,
8534,8534,8534,8534,9169,59:36,1707175840841962,WowleeThe1,Let me in ,Let me in ,,,
8535,8535,8535,8535,9170,59:36,1707175840979338,GTHyperion,wow ,wow ,,,
8536,8536,8536,8536,9171,59:38,1707175843101144,Ahmed Malik,Who's heart  ,Who's heart  ,,,
8537,8537,8537,8537,9172,59:39,1707175843885373,Many Must Fall,holdup isn't that friar lul i'm confused ,holdup isn't that friar lul i'm confused ,,,
8538,8538,8538,8538,9174,59:40,1707175845339033,Ajtypebeat,So ,So ,,,
8539,8539,8539,8539,9175,59:43,1707175847734422,Theros Brolniir,Prior bishop cardinal pastor ,Prior bishop cardinal pastor ,,,
8540,8540,8540,8540,9176,59:45,1707175849573769,RoGuE_ DeMoN_,nvm ignore that ,nvm ignore that ,,,
8541,8541,8541,8541,9177,59:45,1707175849959471,Nicholas Knight,SHEEESH ,SHEEESH ,,,
8542,8542,8542,8542,9178,59:46,1707175850560338,Ahmed Mohamedeen,deli sheesh ,deli sheesh ,,,
8543,8543,8543,8543,9180,59:47,1707175852021171,Evan,I. Want member so bad  ,I. Want member so bad  ,,,
8544,8544,8544,8544,9181,59:47,1707175852087619,ThrashBandicoot,ROAM ,ROAM ,,,
8545,8545,8545,8545,9183,59:49,1707175853788166,NathanExclusive,"oh brother, sheesh, please, soul ","oh brother, sheesh, please, soul ",,,
8546,8546,8546,8546,9184,59:49,1707175853870315,Grace Lee,prior ,prior ,,,
8547,8547,8547,8547,9185,59:51,1707175855428681,theduckthief,prior ,prior ,,,
8548,8548,8548,8548,9186,59:51,1707175855738504,Ducky79,not lord ,not lord ,,,
8549,8549,8549,8549,9187,59:51,1707175856242899,professsorpoke,brother ,brother ,,,
8550,8550,8550,8550,9188,59:52,1707175856758342,Adrià Canellas,3:30 ,3:30 ,,,
8551,8551,8551,8551,9189,59:54,1707175858427043,Jam3ster365,PRIOR ,PRIOR ,,,
8552,8552,8552,8552,9190,59:54,1707175858657056,absolution for crimes against corporations,Prior ,Prior ,,,
8553,8553,8553,8553,9191,59:54,1707175858803755,Hamza Ahmed,brother ,brother ,,,
8554,8554,8554,8554,9192,59:54,1707175859064939,Duelin',soul ,soul ,,,
8555,8555,8555,8555,9193,59:54,1707175859307407,4Toon,soul ,soul ,,,
8556,8556,8556,8556,9194,59:55,1707175860250986,Paul Bauer,prior ,prior ,,,
8557,8557,8557,8557,9195,59:55,1707175860275641,snek thebest,cardinal pastor bishop prior ,cardinal pastor bishop prior ,,,
8558,8558,8558,8558,9196,59:55,1707175860374375,lysolmax,BROTHER ,BROTHER ,,,
8559,8559,8559,8559,9197,59:56,1707175860446457,Mark Mortimer,I won't spoil ,I won't spoil ,,,
8560,8560,8560,8560,9198,59:56,1707175860523322,zerN,brother ,brother ,,,
8561,8561,8561,8561,9199,59:56,1707175861028460,Ajtypebeat,Brother ,Brother ,,,
8562,8562,8562,8562,9200,59:56,1707175861089959,Fazla Rabby,"brother, cardinal, pastor, lord ","brother, cardinal, pastor, lord ",,,
8563,8563,8563,8563,9201,59:57,1707175861923080,RDFairley,Prior ,Prior ,,,
8564,8564,8564,8564,9203,59:57,1707175862084738,Circumsoldier,pror ,pror ,,,
8565,8565,8565,8565,9204,59:57,1707175862381689,Az,PRIOR ,PRIOR ,,,
8566,8566,8566,8566,9205,59:57,1707175862385186,Codyrm8,Prior is the only thing i can think of ,Prior is the only thing i can think of ,,,
8567,8567,8567,8567,9206,59:57,1707175862411932,Jake Blazejowski,Prior ,Prior ,,,
8568,8568,8568,8568,9207,59:58,1707175863076998,StabbyCat,PRIOR ,PRIOR ,,,
8569,8569,8569,8569,9208,59:59,1707175863450621,NozNK,prior ,prior ,,,
8570,8570,8570,8570,9210,59:59,1707175864184364,Adam Shenouda,prior ,prior ,,,
8571,8571,8571,8571,9211,59:59,1707175864222525,Devin Wilcox,BROTHER ,BROTHER ,,,
8572,8572,8572,8572,9212,59:59,1707175864311750,Luke Greenburg,Let’s go!! The  legend continues ,Let’s go!! The  legend continues ,,,
8573,8573,8573,8573,9213,1:00:00,1707175864406511,Alejandro Marquez,soul ,soul ,,,
8574,8574,8574,8574,9214,1:00:00,1707175864708888,Ducky79,prior ,prior ,,,
8575,8575,8575,8575,9215,1:00:00,1707175864760769,Marisa Koontz,PRIOR ,PRIOR ,,,
8576,8576,8576,8576,9216,1:00:00,1707175864978805,Nelson Monte,prior ,prior ,,,
8577,8577,8577,8577,9218,1:00:00,1707175865062057,Vugdush,prior ,prior ,,,
8578,8578,8578,8578,9219,1:00:00,1707175865114286,konqu3r the 1st,priori ,priori ,,,
8579,8579,8579,8579,9220,1:00:00,1707175865168269,William Poucher,prior ,prior ,,,
8580,8580,8580,8580,9221,1:00:00,1707175865339528,Ryan,f ,f ,,,
8581,8581,8581,8581,9222,1:00:01,1707175865520354,snek thebest,PRIOR ,PRIOR ,,,
8582,8582,8582,8582,9223,1:00:01,1707175865546072,Thomas McCormick,prior ,prior ,,,
8583,8583,8583,8583,9224,1:00:01,1707175865618678,theduckthief,prior ,prior ,,,
8584,8584,8584,8584,9225,1:00:01,1707175866221642,Bubs,I bet you could be a barber ludwig ,I bet you could be a barber ludwig ,,,
8585,8585,8585,8585,9226,1:00:01,1707175866409249,Devin Wilcox,BRTOERH ,BRTOERH ,,,
8586,8586,8586,8586,9227,1:00:02,1707175866447189,Sergio Molinar,Is dibben back later ,Is dibben back later ,,,
8587,8587,8587,8587,9228,1:00:02,1707175866470251,Nash1213,this is cool ,this is cool ,,,
8588,8588,8588,8588,9229,1:00:02,1707175866474954,PastaMystic,prior ,prior ,,,
8589,8589,8589,8589,9230,1:00:03,1707175867440011,Blain,It's not cardinal bro lmao ,It's not cardinal bro lmao ,,,
8590,8590,8590,8590,9231,1:00:03,1707175867882326,Joncs,deli? ,deli? ,,,
8591,8591,8591,8591,9232,1:00:03,1707175868016773,Robert Anderson,prior ,prior ,,,
8592,8592,8592,8592,9233,1:00:03,1707175868136212,William Poucher,as in priory ,as in priory ,,,
8593,8593,8593,8593,9234,1:00:04,1707175868497536,Devin Wilcox,BROTHER ,BROTHER ,,,
8594,8594,8594,8594,9235,1:00:04,1707175868852000,Circumsoldier,priro ,priro ,,,
8595,8595,8595,8595,9236,1:00:04,1707175868837464,John OBrien,brother ,brother ,,,
8596,8596,8596,8596,9237,1:00:04,1707175869037498,KK6DOC,PRIOR ,PRIOR ,,,
8597,8597,8597,8597,9238,1:00:04,1707175869183947,Hamza Ahmed,prioor ,prioor ,,,
8598,8598,8598,8598,9239,1:00:05,1707175869670802,panz,prior ,prior ,,,
8599,8599,8599,8599,9240,1:00:05,1707175869905125,Dustytusken,prior ,prior ,,,
8600,8600,8600,8600,9241,1:00:05,1707175870061654,Robert Childs,prior ,prior ,,,
8601,8601,8601,8601,9242,1:00:06,1707175871047487,Pizza11247,prior ,prior ,,,
8602,8602,8602,8602,9243,1:00:06,1707175871067976,cosmo,prior? ,prior? ,,,
8603,8603,8603,8603,9244,1:00:06,1707175871334141,Vixey Teh,Prior ,Prior ,,,
8604,8604,8604,8604,9245,1:00:07,1707175871631508,Hamza Ahmed,prior ,prior ,,,
8605,8605,8605,8605,9246,1:00:07,1707175872215128,William Poucher,nt very us pilled ,nt very us pilled ,,,
8606,8606,8606,8606,9247,1:00:08,1707175872737526,Claum,PRIOR ,PRIOR ,,,
8607,8607,8607,8607,9248,1:00:08,1707175872805492,snek thebest,PRIOR ,PRIOR ,,,
8608,8608,8608,8608,9249,1:00:09,1707175873748495,Marshal,prior ,prior ,,,
8609,8609,8609,8609,9250,1:00:11,1707175876363950,Jam3ster365,LUDWIG ITS PRIOR ,LUDWIG ITS PRIOR ,,,
8610,8610,8610,8610,9251,1:00:12,1707175876804054,Robert Anderson,church prior ,church prior ,,,
8611,8611,8611,8611,9252,1:00:12,1707175877037448,William Poucher,very uk based ,very uk based ,,,
8612,8612,8612,8612,9254,1:00:14,1707175878780049,snek thebest,PRIOR ,PRIOR ,,,
8613,8613,8613,8613,9255,1:00:15,1707175879922766,John OBrien,prior ,prior ,,,
8614,8614,8614,8614,9256,1:00:16,1707175880432864,MiggyBoi,ITS PRIOR MY GUY ,ITS PRIOR MY GUY ,,,
8615,8615,8615,8615,9257,1:00:17,1707175881642860,uwu,Ludwig my dad is turning 99 tonight  $🥺 $🥺  give him a shout-out he's watching the stream ,Ludwig my dad is turning 99 tonight   give him a shout-out he's watching the stream ,,,
8616,8616,8616,8616,9258,1:00:17,1707175881639757,Mark Mortimer,think cities ,think cities ,,,
8617,8617,8617,8617,9259,1:00:17,1707175881939004,Ultimate Rayquaza,prior ,prior ,,,
8618,8618,8618,8618,9260,1:00:18,1707175882787864,Storm2427,LUD ITS PRIOR ,LUD ITS PRIOR ,,,
8619,8619,8619,8619,9261,1:00:18,1707175883075878,Jose Quevedo,Oh brother this guy stinks ,Oh brother this guy stinks ,,,
8620,8620,8620,8620,9262,1:00:18,1707175883231793,tyler burns,PRIOR ,PRIOR ,,,
8621,8621,8621,8621,9263,1:00:20,1707175884792556,snek thebest,PRIOR ,PRIOR ,,,
8622,8622,8622,8622,9264,1:00:21,1707175885462849,Suleyk,this one is wack ,this one is wack ,,,
8623,8623,8623,8623,9265,1:00:21,1707175886029879,yinjia,priorrr ,priorrr ,,,
8624,8624,8624,8624,9266,1:00:22,1707175886715014,Claum,ITS ALL CHURCH ,ITS ALL CHURCH ,,,
8625,8625,8625,8625,9267,1:00:22,1707175887165064,Ajtypebeat,W ,W ,,,
8626,8626,8626,8626,9268,1:00:23,1707175887434878,Jaco,Jammies  ,Jammies  ,,,
8627,8627,8627,8627,9269,1:00:24,1707175888840044,LG,prior ,prior ,,,
8628,8628,8628,8628,9270,1:00:24,1707175888859177,absolution for crimes against corporations,cities ,cities ,,,
8629,8629,8629,8629,9271,1:00:25,1707175889803780,NathanExclusive,"oh lord, oh brother, sheesh, please ","oh lord, oh brother, sheesh, please ",,,
8630,8630,8630,8630,9272,1:00:25,1707175890158218,Dbikestv,Be ,Be ,,,
8631,8631,8631,8631,9273,1:00:25,1707175890237624,Psychle,Words that sound like cities  ,Words that sound like cities  ,,,
8632,8632,8632,8632,9274,1:00:26,1707175891179914,Cyberborg,"Deli, Niece cheese? ","Deli, Niece cheese? ",,,
8633,8633,8633,8633,9275,1:00:27,1707175891809155,Az,delhi? ,delhi? ,,,
8634,8634,8634,8634,9276,1:00:27,1707175892336446,Williamsd,like the city ,like the city ,,,
8635,8635,8635,8635,9277,1:00:28,1707175892431722,capnsquishy,deli is a stupid one ,deli is a stupid one ,,,
8636,8636,8636,8636,9278,1:00:28,1707175893275932,snek thebest,PRIOR ,PRIOR ,,,
8637,8637,8637,8637,9279,1:00:28,1707175893332129,Buğra Sevinç,new ,new ,,,
8638,8638,8638,8638,9280,1:00:29,1707175893411040,Claum,PRIOR' ,PRIOR' ,,,
8639,8639,8639,8639,9281,1:00:29,1707175893606174,Az,Nice ,Nice ,,,
8640,8640,8640,8640,9282,1:00:29,1707175893587102,Ajtypebeat,W ,W ,,,
8641,8641,8641,8641,9283,1:00:29,1707175893750173,Blureo,Soul! Soul goes with the church sutff ,Soul! Soul goes with the church sutff ,,,
8642,8642,8642,8642,9284,1:00:29,1707175893812303,yinjia,deli is a sandwich thing ,deli is a sandwich thing ,,,
8643,8643,8643,8643,9285,1:00:29,1707175894161123,Neo_Nemesis,daves deli ,daves deli ,,,
8644,8644,8644,8644,9286,1:00:30,1707175895011841,DroppedPocket,STOP AFTER 3. 4 AND 5 ARE NOT GOOD ,STOP AFTER 3. 4 AND 5 ARE NOT GOOD ,,,
8645,8645,8645,8645,9288,1:00:31,1707175896244089,vivo,ICANT  ,ICANT  ,,,
8646,8646,8646,8646,9289,1:00:31,1707175896238542,Sinful joy,Prior ,Prior ,,,
8647,8647,8647,8647,9290,1:00:32,1707175896681344,Arne Noëz,cardinal bishop pastor prior ,cardinal bishop pastor prior ,,,
8648,8648,8648,8648,9291,1:00:32,1707175896820668,Az,Bro is fake french ,Bro is fake french ,,,
8649,8649,8649,8649,9292,1:00:32,1707175896825449,KingJulian,ludwig i HATE you ,ludwig i HATE you ,,,
8650,8650,8650,8650,9293,1:00:32,1707175896934780,absolution for crimes against corporations,niece ,niece ,,,
8651,8651,8651,8651,9294,1:00:32,1707175897147119,Dbikestv,L ,L ,,,
8652,8652,8652,8652,9295,1:00:33,1707175898239241,Noah Productions,lord bishop pastor brother ,lord bishop pastor brother ,,,
8653,8653,8653,8653,9296,1:00:33,1707175898205281,mlnramen,this one sucked ,this one sucked ,,,
8654,8654,8654,8654,9297,1:00:33,1707175898328357,Psychle,Niece ,Niece ,,,
8655,8655,8655,8655,9298,1:00:34,1707175898456088,Ducky79,cities ,cities ,,,
8656,8656,8656,8656,9299,1:00:34,1707175899154469,snek thebest,PRIOR ,PRIOR ,,,
8657,8657,8657,8657,9300,1:00:35,1707175899901437,Az,NICE ,NICE ,,,
8658,8658,8658,8658,9301,1:00:36,1707175901194589,Stars,what's a way u put a child to sleep ,what's a way u put a child to sleep ,,,
8659,8659,8659,8659,9302,1:00:37,1707175902009143,Holly Barnum,oh brother ,oh brother ,,,
8660,8660,8660,8660,9303,1:00:37,1707175902222609,Danny Carr,like a priory ,like a priory ,,,
8661,8661,8661,8661,9304,1:00:39,1707175903692699,Jaco,Awkward  ,Awkward  ,,,
8662,8662,8662,8662,9305,1:00:39,1707175903758208,William Poucher,prior but I dont blame him for not getting it ,prior but I dont blame him for not getting it ,,,
8663,8663,8663,8663,9306,1:00:39,1707175904142762,prp,CITYS AND NICHE ,CITYS AND NICHE ,,,
8664,8664,8664,8664,9307,1:00:40,1707175904612430,Blain,pastor lord bishop brother ,pastor lord bishop brother ,,,
8665,8665,8665,8665,9308,1:00:40,1707175904815963,Enel,yeah this one was dumb ,yeah this one was dumb ,,,
8666,8666,8666,8666,9309,1:00:41,1707175905419418,Vixey Teh,so close!!! ,so close!!! ,,,
8667,8667,8667,8667,9310,1:00:41,1707175905495936,Whisper,Niece roam deli soul homophone ,Niece roam deli soul homophone ,,,
8668,8668,8668,8668,9311,1:00:43,1707175908087693,bekah,its soul yall r dumb ,its soul yall r dumb ,,,
8669,8669,8669,8669,9312,1:00:43,1707175908208101,snek thebest,PRIOR ,PRIOR ,,,
8670,8670,8670,8670,9313,1:00:43,1707175908236717,Shiv,the connections today was rough ,the connections today was rough ,,,
8671,8671,8671,8671,9314,1:00:44,1707175908452689,Noah Productions,@Ludwig lord bishop pastor brother ,@Ludwig lord bishop pastor brother ,,,
8672,8672,8672,8672,9315,1:00:44,1707175909162663,Az,Bro is not french ,Bro is not french ,,,
8673,8673,8673,8673,9316,1:00:45,1707175909574306,Goindown135,i failed this one  ,i failed this one  ,,,
8674,8674,8674,8674,9317,1:00:46,1707175911144994,ari,when in roam ,when in roam ,,,
8675,8675,8675,8675,9318,1:00:46,1707175911322957,Timothy Goh,wow this is a long 15 minutes ,wow this is a long 15 minutes ,,,
8676,8676,8676,8676,9319,1:00:47,1707175911409479,wildrocket16,3d u helped Lmao ,3d u helped Lmao ,,,
8677,8677,8677,8677,9320,1:00:47,1707175911814704,Storm2427,lud prior with the lord ,lud prior with the lord ,,,
8678,8678,8678,8678,9321,1:00:47,1707175911942524,Grubblenub,where is niece? ,where is niece? ,,,
